"UPC","Description","Cat","Parent Brand","Brand","HHID","Store","date","qty","price","Online"
73728235611,"JRDNS GRNLA NTS 12.5Z","RTE Cereal","All Other","All Other",97176,17,"21-01-02",1,5.69,0
1600016254,"GM CHEERIOS CIN L 14.3Z","RTE Cereal","Big G","CHEERIOS",405505,10,"20-08-31",1,4.59,0
3800063570,"KLG FROSTED FLAKES 2.1Z","RTE Cereal","Kelloggs","FROSTED FLAKES",156430,26,"19-06-22",2,2.5,0
3800019886,"KLG FROOT LOOPS 10.1Z","RTE Cereal","Kelloggs","Froot Loops",271021,13,"19-11-15",1,3.99,0
3800005220,"KELL FUN PAK CEREAL","RTE Cereal","Kelloggs","OTHER KELLOGGS",141976,5,"20-07-26",1,3.79,0
1600015164,"GMI COOKIE CRISP CEREAL LG","RTE Cereal","Big G","Cookie Crisp",434509,18,"21-03-04",1,4.29,0
1600016968,"HONEY NUT CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",426252,21,"21-08-18",1,4.59,0
3800018177,"KELL FROSTED FLAKES FMLY","RTE Cereal","Kelloggs","FROSTED FLAKES",31059,27,"20-03-07",1,6.79,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",228781,20,"20-12-31",1,3.49,0
3800019924,"KLG KRAVECHOCOLATE11.4Z","RTE Cereal","Kelloggs","Krave",115984,11,"19-08-09",1,3.99,0
3800019871,"KLG CORN POPS 10Z","RTE Cereal","Kelloggs","Corn Pops",253484,21,"20-06-30",1,4.19,0
1600014156,"LUCKY CHARMS CEREAL CUP","RTE Cereal","Big G","Lucky Charms",335163,24,"20-05-29",2,2.78,0
2190874331,"CASCADIAN OATS N HNY GM CRL","RTE Cereal","Cascadian Farm","CASCADIAN FARM",384321,1,"20-09-12",1,4.19,0
3800019886,"KLG FROOT LOOPS 10.1Z","RTE Cereal","Kelloggs","Froot Loops",89408,20,"20-03-25",1,3.99,0
3800019959,"KLLGG MINI WHEATS CEREAL RASPBERRY","RTE Cereal","Kelloggs","Mini Wheats",277659,21,"19-06-13",1,3.99,0
3800019874,"KLG CORN POPS 14.6Z","RTE Cereal","Kelloggs","Corn Pops",19921,22,"20-05-16",1,4.99,0
88462310240,"BEARNKD CNUT GRANLA 12Z","RTE Cereal","Bear Naked","Bear Naked",272763,18,"20-04-07",1,4.39,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",227702,16,"19-09-15",1,3.69,0
1600012399,"GENERAL MILLS LUCKY CHARMS TOASTED OAT BOX FROSTED 10.5 OZ - 0016000123991","RTE Cereal","Big G","Lucky Charms",357483,11,"20-11-21",2,7.38,0
3800018177,"KELL FROSTED FLAKES FMLY","RTE Cereal","Kelloggs","FROSTED FLAKES",170551,19,"21-01-31",1,5.49,0
1600012222,"GENERAL MILLS REESES PEANUT BUTTER WHOLE GRAIN OAT BOX FROSTED 11.5 OZ - 0016000122221","RTE Cereal","Big G","REESES PUFFS",85094,8,"20-10-29",1,3.49,0
88491212971,"POST FRUITY PEBBLE 11Z","RTE Cereal","Post","Pebbles",312405,2,"20-04-06",1,3.59,0
1600012222,"GENERAL MILLS REESES PEANUT BUTTER WHOLE GRAIN OAT BOX FROSTED 11.5 OZ - 0016000122221","RTE Cereal","Big G","REESES PUFFS",356283,21,"19-09-17",1,3.49,0
3800018177,"KELL FROSTED FLAKES FMLY","RTE Cereal","Kelloggs","FROSTED FLAKES",176012,22,"21-12-01",1,5.99,1
3000006322,"QKR LIFE CER CINN 13 OZ","RTE Cereal","Quaker","LIFE",31641,6,"19-03-10",2,5.98,0
5844989007,"NAT PATH}FLAX + PUMPKN SEED","RTE Cereal","NATURE S PATH","NATURE S PATH",210128,15,"21-07-16",1,5.49,0
3800019886,"KLG FROOT LOOPS 10.1Z","RTE Cereal","Kelloggs","Froot Loops",107094,13,"20-12-12",1,3.99,0
3800019906,"KLG FRSTD FLAKES19.2Z","RTE Cereal","Kelloggs","FROSTED FLAKES",269736,26,"19-10-08",1,4.99,0
1600012683,"GM LUCKY CHARMS 19.3Z","RTE Cereal","Big G","Lucky Charms",106417,16,"20-04-15",1,4.59,0
88491201424,"POST HBO HNY RST 14.5 Z","RTE Cereal","Post","Honey Bunches of Oats",122313,9,"21-10-21",1,3.99,0
4240018906,"MALT-O-MEAL FRSTD FLAKES","RTE Cereal","Malt O Meal","MALT O MEAL",361095,11,"21-05-28",1,4.29,0
3800019904,"KLG FRST FLK 13.5Z","RTE Cereal","Kelloggs","FROSTED FLAKES",129016,16,"21-07-12",1,3.79,0
1600015159,"GENERAL MILLS TRIX FRUIT WHOLE GRAIN CORN BOX SWEETENED 13.9 OZ - 0016000151591","RTE Cereal","Big G","Trix",271586,2,"19-06-11",1,4.09,0
88491218059,"POST SHREDED WHEAT & BRAN","RTE Cereal","Post","Shredded Wheat",362336,15,"19-09-12",1,3.69,0
1600014983,"GMI CHEERIOS CEREAL BLUEBERRY MID","RTE Cereal","Big G","CHEERIOS",197682,7,"19-04-30",1,3.99,0
1600014156,"LUCKY CHARMS CEREAL CUP","RTE Cereal","Big G","Lucky Charms",205634,5,"21-03-21",2,2.18,0
3000057321,"QUAKER CAPN CRUNCH CEREAL","RTE Cereal","Quaker","Cap'n Crunch",35994,21,"21-07-03",2,8.58,0
1600043779,"NTR VL GRNL HGH PRTN OTS","RTE Cereal","Big G","NATURE VALLEY",204404,16,"19-05-12",1,4.79,0
3000006567,"QKR CAP'N CRNCH CRNCHBRY","RTE Cereal","Quaker","Cap'n Crunch",344428,8,"20-10-29",1,4.29,0
3800019994,"KLG RICE KRISPIES 12Z","RTE Cereal","Kelloggs","RICE KRISPIES/COCOA KRISPIES",65681,10,"21-06-21",1,3.99,1
1600012222,"GENERAL MILLS REESES PEANUT BUTTER WHOLE GRAIN OAT BOX FROSTED 11.5 OZ - 0016000122221","RTE Cereal","Big G","REESES PUFFS",371720,19,"21-07-10",1,3.49,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",363049,15,"20-11-16",1,3.79,0
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",138860,16,"20-10-02",1,3.99,0
3800019871,"KLG CORN POPS 10Z","RTE Cereal","Kelloggs","Corn Pops",101952,13,"20-03-08",1,4.19,0
88491201424,"POST HBO HNY RST 14.5 Z","RTE Cereal","Post","Honey Bunches of Oats",358725,18,"19-11-18",1,3.99,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",70492,32,"19-08-23",1,3.69,1
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",237334,10,"19-11-11",2,7.38,0
88491229009,"Post Peanut Butter & Cocoa Pebbles™ Cereal 11 oz. Box","RTE Cereal","Post","Pebbles",397355,11,"20-01-08",2,6.78,0
1862770321,"KASHI GOLEAN CEREAL13.1","RTE Cereal","Kashi","Kashi",99359,22,"21-11-02",1,3.99,1
3800019888,"KLG FROOT LOOPS 14.7Z","RTE Cereal","Kelloggs","Froot Loops",327324,13,"21-07-31",1,4.69,0
1600048792,"GM HONEY NUT CHEX CEREAL","RTE Cereal","Big G","Chex",237146,17,"21-09-11",1,4.69,0
3000006119,"QKR LIFE CEREAL 18 OZ","RTE Cereal","Quaker","LIFE",292062,13,"19-05-16",1,4.69,0
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",360463,15,"21-04-26",1,4.29,0
1600012185,"GM REESES PUFFS 16.7Z","RTE Cereal","Big G","REESES PUFFS",317888,10,"19-06-23",1,3.99,0
1600062570,"KIX CEREAL","RTE Cereal","Big G","Kix",20928,8,"19-05-13",1,4.49,0
3000006441,"QUAKER BRWN SUG OATMEAL SQUAR","RTE Cereal","Quaker","OATMEAL SQUARES",374661,12,"19-11-17",1,4.99,0
3800019904,"KLG FRST FLK 13.5Z","RTE Cereal","Kelloggs","FROSTED FLAKES",391813,14,"20-03-19",1,3.99,0
3800063530,"KLG FROOT LOOPS 1.5OZ","RTE Cereal","Kelloggs","Froot Loops",408421,14,"21-09-03",2,2.58,0
1600027515,"GM MULTI-GRAIN CHEERIOS","RTE Cereal","Big G","CHEERIOS",18064,24,"20-02-10",1,3.79,0
1600015233,"GMI CHEX CRL PEANUT BUTTER MID SIZE","RTE Cereal","Big G","Chex",311372,15,"20-04-04",1,4.29,0
88491201426,"POST HBO HNY ROSTD 18Z","RTE Cereal","Post","Honey Bunches of Oats",284146,19,"19-03-01",1,4.49,0
88491201424,"POST HBO HNY RST 14.5 Z","RTE Cereal","Post","Honey Bunches of Oats",49746,8,"19-01-13",1,3.79,0
88491201426,"POST HBO HNY ROSTD 18Z","RTE Cereal","Post","Honey Bunches of Oats",98231,5,"20-09-03",1,4.69,0
88491227310,"POST HNY MD SMRS 12.25Z","RTE Cereal","Post","Honey Maid",121651,10,"20-02-10",1,4.49,0
1862770357,"KASHI HEART TO HEART CRL","RTE Cereal","Kashi","Kashi",34234,5,"20-04-09",2,7.98,0
3800019888,"KLG FROOT LOOPS 14.7Z","RTE Cereal","Kelloggs","Froot Loops",265556,4,"21-09-01",1,4.69,0
3800019989,"KELLOGG RAISIN BRAN","RTE Cereal","Kelloggs","Raisin Bran",23488,26,"21-08-22",1,4.99,1
1600014159,"CHEERIOS CEREAL CUP","RTE Cereal","Big G","CHEERIOS",201736,6,"19-10-24",1,1,0
65585200023,"AURORA NUT/HONEY GRANOLA","RTE Cereal","All Other","AURORA NATURAL",321688,4,"21-12-09",1,5.79,0
3000006567,"QKR CAP'N CRNCH CRNCHBRY","RTE Cereal","Quaker","Cap'n Crunch",98952,15,"20-10-02",1,4.29,0
3800020074,"KELLOGG'S® SPECIAL K® RED BERRIES CEREAL","RTE Cereal","Kelloggs","SPECIAL K",224676,19,"20-05-07",1,3.99,0
88491212951,"POST COCOA PEBBLE 11Z","RTE Cereal","Post","Pebbles",233808,2,"20-04-07",1,3.59,0
3800019906,"KLG FRSTD FLAKES19.2Z","RTE Cereal","Kelloggs","FROSTED FLAKES",271343,21,"20-12-12",1,4.99,0
1600012593,"GM CINN TST CRNCH 16.8Z","RTE Cereal","Big G","TOAST CRUNCH",180094,11,"20-09-30",1,3.99,0
3800004530,"Kellogg Cracklin Oat Bran","RTE Cereal","Kelloggs","Cracklin Oat Bran",44349,20,"19-03-01",1,4.99,0
1600010371,"GMI CHEX RICE CEREAL CINNAMON MID SIZE","RTE Cereal","Big G","Chex",77894,11,"20-02-19",1,3.99,0
3800063570,"KLG FROSTED FLAKES 2.1Z","RTE Cereal","Kelloggs","FROSTED FLAKES",123529,25,"19-02-08",2,2.5,0
1600013962,"CHR OAT CRNCH CIN15.2Z","RTE Cereal","Big G","CHEERIOS",192703,7,"20-02-07",1,4.39,0
1600027528,"CHEERIOS CEREAL CHEERIOS","RTE Cereal","Big G","CHEERIOS",323313,2,"19-01-04",1,4.89,0
3800024297,"KLG SPEC K BLUBRY 11.6Z","RTE Cereal","Kelloggs","SPECIAL K",167889,16,"21-09-15",1,3.79,0
88491212965,"PST CC PEBLES FAMILY SIZE","RTE Cereal","Post","Pebbles",283647,18,"21-05-03",1,3.99,0
2190844215,"CF ANCIENT GRAINS GRANOL","RTE Cereal","Cascadian Farm","CASCADIAN FARM",129447,23,"21-06-02",1,4.19,0
3800020074,"KELLOGG'S® SPECIAL K® RED BERRIES CEREAL","RTE Cereal","Kelloggs","SPECIAL K",90231,6,"20-09-26",1,3.69,0
1600012593,"GM CINN TST CRNCH 16.8Z","RTE Cereal","Big G","TOAST CRUNCH",233568,1,"19-10-02",1,4.39,0
5844977180,"NATURES PATH/GRANOLA LOVE DRK","RTE Cereal","NATURE S PATH","NATURE S PATH",320300,8,"19-01-29",1,4.59,0
3800019934,"KEL FRST BTSZ MNI WHTS","RTE Cereal","Kelloggs","Mini Wheats",132775,34,"21-05-01",1,4.19,1
1600012593,"GM CINN TST CRNCH 16.8Z","RTE Cereal","Big G","TOAST CRUNCH",86379,14,"21-08-11",2,8.76,1
3800019987,"KELLOGG RAISIN BRAN","RTE Cereal","Kelloggs","Raisin Bran",184075,18,"20-07-24",1,4.19,0
1600012399,"GENERAL MILLS LUCKY CHARMS TOASTED OAT BOX FROSTED 10.5 OZ - 0016000123991","RTE Cereal","Big G","Lucky Charms",234633,13,"19-06-26",1,3.79,0
3800019953,"KELL LTL BITES CHOC","RTE Cereal","Kelloggs","Mini Wheats",322816,16,"20-08-15",1,3.49,0
64420940495,"DH PS1 HONEY MAID SMORES","RTE Cereal","All Other","All Other",149849,11,"19-10-15",1,1.59,0
1600048794,"GEN MILLSCHEX-RICE CEREAL","RTE Cereal","Big G","Chex",117424,25,"19-12-21",1,3.99,0
1600016347,"GM CHEERIOS CHOC 14.3Z","RTE Cereal","Big G","CHEERIOS",43531,8,"20-06-08",1,4.29,0
88491200471,"POST GRAPE NUTS ORIGINAL","RTE Cereal","Post","GRAPE NUTS",247697,32,"19-07-09",1,3.79,1
1600014772,"GNRL MLS CHCOLATE CHERIOS","RTE Cereal","Big G","CHEERIOS",8864,27,"19-04-25",1,3.99,0
1600048771,"GM CHEERIOS MULTI GRAIN","RTE Cereal","Big G","CHEERIOS",227925,22,"19-08-05",1,5.29,0
3800019973,"KELLOGG CRL RSN BRAN CRNCH","RTE Cereal","Kelloggs","Raisin Bran",362608,4,"19-07-11",1,4.49,0
1600012542,"GENERAL MILLS APPLE CINNAMON CHEERIOS APPLE CINNAMON WHOLE GRAIN OAT BOX SWEETENED 11 OZ - 0016000125421","RTE Cereal","Big G","CHEERIOS",347667,13,"19-12-24",1,3.99,0
1600012315,"GM HON NT CHERIOS 19.5Z","RTE Cereal","Big G","CHEERIOS",218738,10,"19-07-29",1,4.59,0
1600012684,"GENERAL MILLS VERY BERRY CHEERIOS VERY BERRY WHOLE GRAIN OAT BOX SWEETENED 10.9 OZ - 0016000126841","RTE Cereal","Big G","CHEERIOS",288816,5,"19-06-22",1,3.99,0
1600027532,"GENERAL MILLS TRIX","RTE Cereal","Big G","Trix",264977,2,"21-11-05",1,4.19,0
3800019878,"KEL CRACKLIN OAT","RTE Cereal","Kelloggs","Cracklin Oat Bran",141433,7,"19-10-06",1,4.99,0
1600014983,"GMI CHEERIOS CEREAL BLUEBERRY MID","RTE Cereal","Big G","CHEERIOS",32353,19,"19-06-13",1,3.99,0
3800018171,"KELL FRUIT LOOPS FAMILY","RTE Cereal","Kelloggs","Froot Loops",27989,18,"19-08-11",1,5.59,0
5844916207,"NATURES PATH/GRANOLA LOVE CR D","RTE Cereal","NATURE S PATH","NATURE S PATH",224291,23,"21-02-28",1,4.99,0
1600012253,"GM CINN TST CRNCH 19.3Z","RTE Cereal","Big G","TOAST CRUNCH",89733,23,"19-03-23",1,4.69,0
3800019888,"KLG FROOT LOOPS 14.7Z","RTE Cereal","Kelloggs","Froot Loops",294797,27,"20-02-01",1,4.69,0
1862770317,"KSHI ORG PRMS CIN HARVEST","RTE Cereal","Kashi","Kashi",134110,8,"20-06-18",2,7.98,0
3800063550,"KELL SPECIAL K IN A CUP","RTE Cereal","Kelloggs","SPECIAL K",141547,16,"21-01-14",4,5.16,0
1862770317,"KSHI ORG PRMS CIN HARVEST","RTE Cereal","Kashi","Kashi",18231,8,"19-05-30",1,3.99,0
88397830186,"MOMSBST BLUEBRY FLAX12Z","RTE Cereal","Moms Best","MOMS BEST",377569,10,"21-04-30",1,2.99,0
1600012222,"GENERAL MILLS REESES PEANUT BUTTER WHOLE GRAIN OAT BOX FROSTED 11.5 OZ - 0016000122221","RTE Cereal","Big G","REESES PUFFS",377469,14,"20-04-12",1,3.49,0
60265225943,"KIND ALMD BTR CLSTRS11Z","RTE Cereal","Mars","KIND",393118,16,"21-05-05",1,5.29,0
3800019934,"KEL FRST BTSZ MNI WHTS","RTE Cereal","Kelloggs","Mini Wheats",259306,27,"21-09-27",1,3.59,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",885,12,"21-03-13",1,3.79,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",377989,25,"21-02-12",1,3.99,0
3800019989,"KELLOGG RAISIN BRAN","RTE Cereal","Kelloggs","Raisin Bran",235196,25,"21-03-05",1,4.49,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",109923,16,"21-12-27",1,3.69,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",255629,40,"21-04-02",2,7.38,1
1600027528,"CHEERIOS CEREAL CHEERIOS","RTE Cereal","Big G","CHEERIOS",316699,17,"20-09-21",1,5.19,0
3800019934,"KEL FRST BTSZ MNI WHTS","RTE Cereal","Kelloggs","Mini Wheats",245513,19,"19-10-13",1,3.99,0
1600014983,"GMI CHEERIOS CEREAL BLUEBERRY MID","RTE Cereal","Big G","CHEERIOS",357682,9,"19-05-05",1,3.99,0
1600016344,"GM CHRIOS CRNC O&H18.2Z","RTE Cereal","Big G","CHEERIOS",93590,18,"20-05-12",1,4.29,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",388906,21,"20-01-05",1,3.49,0
3000057211,"CAPTAIN CRUNCH OOPS ALL BERRIES","RTE Cereal","Quaker","Cap'n Crunch",295538,21,"21-05-02",1,5.49,0
3000006567,"QKR CAP'N CRNCH CRNCHBRY","RTE Cereal","Quaker","Cap'n Crunch",326327,21,"19-11-03",1,4.29,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",161319,26,"20-08-02",1,3.49,0
3800020078,"KELLOGG'S® SPECIAL K® VANILLA ALMOND CEREAL","RTE Cereal","Kelloggs","SPECIAL K",34927,2,"21-10-18",1,4.19,0
1600015163,"GMI COOKIE CRISP CEREAL MID","RTE Cereal","Big G","Cookie Crisp",234590,8,"21-06-01",1,3.49,0
1862770348,"KSH G LN CRSP TASTED BERY","RTE Cereal","Kashi","Kashi",26253,27,"20-11-05",1,3.99,0
88491212971,"POST FRUITY PEBBLE 11Z","RTE Cereal","Post","Pebbles",220394,12,"20-01-05",1,3.59,0
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",151421,23,"20-08-11",1,4.29,0
1600013962,"CHR OAT CRNCH CIN15.2Z","RTE Cereal","Big G","CHEERIOS",241632,11,"19-11-12",1,4.19,0
3000006354,"QKR LIFE CEREAL 13OZ","RTE Cereal","Quaker","LIFE",251290,21,"19-03-17",1,3.79,0
1600014156,"LUCKY CHARMS CEREAL CUP","RTE Cereal","Big G","Lucky Charms",148561,2,"21-04-30",2,2.78,1
3800021734,"KELLOGG'S EGGO CEREAL HOMESTYLE","RTE Cereal","Kelloggs","Eggo",306269,24,"20-01-09",1,3.99,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",339230,27,"19-03-17",1,3.69,0
3800019906,"KLG FRSTD FLAKES19.2Z","RTE Cereal","Kelloggs","FROSTED FLAKES",93565,14,"19-03-05",1,5.99,0
3000006119,"QKR LIFE CEREAL 18 OZ","RTE Cereal","Quaker","LIFE",29042,18,"19-09-22",1,4.79,0
3800019989,"KELLOGG RAISIN BRAN","RTE Cereal","Kelloggs","Raisin Bran",407327,27,"21-11-27",1,4.79,0
3800019975,"KELL RAISIN BRN CRNCH FS","RTE Cereal","Kelloggs","Raisin Bran",239009,17,"20-05-21",1,5.49,0
1600012399,"GENERAL MILLS LUCKY CHARMS TOASTED OAT BOX FROSTED 10.5 OZ - 0016000123991","RTE Cereal","Big G","Lucky Charms",202749,13,"20-09-14",1,3.79,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",305310,26,"21-04-12",1,3.49,1
88491200681,"POST HBO ALMOND VALUE SIZE","RTE Cereal","Post","Honey Bunches of Oats",76837,21,"20-07-23",1,5.19,0
1600012315,"GM HON NT CHERIOS 19.5Z","RTE Cereal","Big G","CHEERIOS",276048,14,"20-05-18",2,9.18,0
3800021346,"KLLGG LICENSED BRANDS CEREAL DISNEY","RTE Cereal","Kelloggs","Kellogg Character Cereal",427865,26,"20-01-30",1,3.79,0
60265217184,"KIND CLUSTER CINN OAT FLX SEED","RTE Cereal","Mars","KIND",374422,6,"20-06-25",3,14.97,0
81989801204,"BTN GRANOLA VANILLA ALMOND","RTE Cereal","All Other","Back to Nature",319535,8,"21-02-17",1,4.69,0
1600015764,"GM BASIC 4 CRL 19.8Z","RTE Cereal","Big G","Basic 4",97548,5,"20-08-21",2,9.38,0
3800019924,"KLG KRAVECHOCOLATE11.4Z","RTE Cereal","Kelloggs","Krave",304385,25,"20-10-25",1,4.19,0
3800063570,"KLG FROSTED FLAKES 2.1Z","RTE Cereal","Kelloggs","FROSTED FLAKES",54620,16,"20-08-23",1,1.29,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",201704,27,"19-06-15",1,3.69,0
1600012479,"GENERAL MILLS HONEY NUT CHEERIOS HONEY NUT WHOLE GRAIN OAT BOX SWEETENED 10.8 OZ - 0016000124791","RTE Cereal","Big G","CHEERIOS",288726,11,"20-05-01",1,3.49,0
3800063570,"KLG FROSTED FLAKES 2.1Z","RTE Cereal","Kelloggs","FROSTED FLAKES",431954,6,"21-05-22",2,2.38,0
2190874331,"CASCADIAN OATS N HNY GM CRL","RTE Cereal","Cascadian Farm","CASCADIAN FARM",275484,21,"19-01-05",1,4.19,0
88491228054,"POST FRUITY PEBBLES SS","RTE Cereal","Post","Pebbles",156773,21,"20-01-24",2,2.58,0
3000006531,"CAP CRNCH QKR CRL 14 OZ","RTE Cereal","Quaker","Cap'n Crunch",289764,21,"19-11-02",1,4.29,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",223669,13,"19-10-17",1,3.69,0
1600016875,"CHEERIOS MULTI GRAIN CEREAL","RTE Cereal","Big G","CHEERIOS",220902,15,"21-11-02",2,11.58,1
1600015128,"GEN MILLS COCOA PUFFS CEREAL","RTE Cereal","Big G","Cocoa Puffs",235054,27,"21-11-01",1,3.99,0
1600012253,"GM CINN TST CRNCH 19.3Z","RTE Cereal","Big G","TOAST CRUNCH",149013,27,"19-10-20",1,4.69,0
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",268671,15,"19-07-01",1,4.49,0
3800019904,"KLG FRST FLK 13.5Z","RTE Cereal","Kelloggs","FROSTED FLAKES",330611,13,"20-01-04",1,3.99,0
1600014159,"CHEERIOS CEREAL CUP","RTE Cereal","Big G","CHEERIOS",190273,12,"20-10-18",2,2.78,0
2190845559,"CASC FARM HNY NUT OS CER","RTE Cereal","Cascadian Farm","CASCADIAN FARM",184029,6,"20-08-18",2,8.38,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",165901,15,"20-11-01",2,7.38,0
1600012315,"GM HON NT CHERIOS 19.5Z","RTE Cereal","Big G","CHEERIOS",240809,15,"19-12-20",2,9.18,0
1600048769,"GEN MILLSCHEERIOS-MULTIGRN","RTE Cereal","Big G","CHEERIOS",285776,19,"20-09-06",1,4.49,0
88491201426,"POST HBO HNY ROSTD 18Z","RTE Cereal","Post","Honey Bunches of Oats",375095,6,"20-07-21",1,4.39,0
1600035993,"GM CHEERIOS CHCPB11.25Z","RTE Cereal","Big G","CHEERIOS",425948,12,"20-03-10",1,3.49,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",285510,22,"19-07-12",1,3.69,0
88491200681,"POST HBO ALMOND VALUE SIZE","RTE Cereal","Post","Honey Bunches of Oats",354331,2,"20-10-18",2,10.38,0
2190874331,"CASCADIAN OATS N HNY GM CRL","RTE Cereal","Cascadian Farm","CASCADIAN FARM",32553,15,"20-07-25",2,8.38,0
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",280538,20,"20-12-04",1,4.29,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",100261,21,"21-10-25",1,4.19,0
88491212951,"POST COCOA PEBBLE 11Z","RTE Cereal","Post","Pebbles",134441,19,"19-11-07",2,7.18,0
1600012399,"GENERAL MILLS LUCKY CHARMS TOASTED OAT BOX FROSTED 10.5 OZ - 0016000123991","RTE Cereal","Big G","Lucky Charms",231708,23,"20-08-23",2,7.58,1
3800001611,"KELLOGG'S® SPECIAL K® CEREAL","RTE Cereal","Kelloggs","SPECIAL K",274362,27,"20-10-19",1,3.99,0
3800014365,"KELLOGG'S® SPECIAL K® FRUIT & YOGURT CEREAL","RTE Cereal","Kelloggs","SPECIAL K",362338,15,"19-05-14",1,5.49,0
3800019989,"KELLOGG RAISIN BRAN","RTE Cereal","Kelloggs","Raisin Bran",255301,6,"21-11-06",1,4.79,1
1600017104,"KIX CEREAL","RTE Cereal","Big G","Kix",375252,6,"21-07-24",1,4.69,0
1600012254,"GENERAL MILLS CINNAMON TOAST CRUNCH CINNAMON TOAST WHOLE WHEAT AND RICE BOX SWEETENED 12 OZ - 0016000122541","RTE Cereal","Big G","TOAST CRUNCH",97194,10,"19-11-22",1,3.79,0
1600012254,"GENERAL MILLS CINNAMON TOAST CRUNCH CINNAMON TOAST WHOLE WHEAT AND RICE BOX SWEETENED 12 OZ - 0016000122541","RTE Cereal","Big G","TOAST CRUNCH",40781,7,"21-11-10",2,8.38,1
1600012315,"GM HON NT CHERIOS 19.5Z","RTE Cereal","Big G","CHEERIOS",316227,17,"19-10-20",2,9.18,0
88491211221,"POST HBO STRAWBERRY 13Z","RTE Cereal","Post","Honey Bunches of Oats",124263,19,"21-05-04",1,3.99,0
1600012222,"GENERAL MILLS REESES PEANUT BUTTER WHOLE GRAIN OAT BOX FROSTED 11.5 OZ - 0016000122221","RTE Cereal","Big G","REESES PUFFS",309182,11,"21-11-06",1,3.49,0
3000006119,"QKR LIFE CEREAL 18 OZ","RTE Cereal","Quaker","LIFE",365193,17,"21-12-30",1,5.39,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",281000,16,"21-01-05",1,3.99,0
3800023145,"KELLOGGS CORN FLAKES","RTE Cereal","Kelloggs","CORN FLAKES",422523,26,"21-11-26",1,7.39,0
1600012683,"GM LUCKY CHARMS 19.3Z","RTE Cereal","Big G","Lucky Charms",265451,27,"20-10-14",1,4.79,0
1600015233,"GMI CHEX CRL PEANUT BUTTER MID SIZE","RTE Cereal","Big G","Chex",263780,15,"19-10-02",1,3.99,0
1600012254,"GENERAL MILLS CINNAMON TOAST CRUNCH CINNAMON TOAST WHOLE WHEAT AND RICE BOX SWEETENED 12 OZ - 0016000122541","RTE Cereal","Big G","TOAST CRUNCH",37149,26,"19-02-28",1,3.49,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",60359,25,"19-08-17",1,3.69,0
1600012683,"GM LUCKY CHARMS 19.3Z","RTE Cereal","Big G","Lucky Charms",158123,17,"19-05-15",1,4.49,0
1600015233,"GMI CHEX CRL PEANUT BUTTER MID SIZE","RTE Cereal","Big G","Chex",435501,53,"20-11-28",1,4.29,1
